departamentocodigo,departamentonombre,municipiocodigo,municipionombre,agente,bandera,producto,precio,Year,Month,Day
50,META,50124,CABUYARO,ESTACION DE SERVICIO CABUYARO,BIOMAX,ACPM - DIESEL,8690,2018,5,4
52,NARIÑO,52835,TUMACO,ESTACION DE SERVICIO GASOLINERA Y LUBRICANTES S.R.,PETROMIL,BIODIESEL,6900,2018,5,4
76,VALLE DEL CAUCA,76109,BUENAVENTURA,TRANSPORTES LINEA BUENAVENTURA  SA,PETROMIL,BIODIESEL,8306,2018,5,4
73,TOLIMA,73024,ALPUJARRA,ESTACION DE SERVICIO ALPUJARRA,TERPEL,BIODIESEL,8930,2018,5,4
23,CORDOBA,23162,CERETE,ESTACION DE SERVICIO RABOLARGO,PETROMIL,BIODIESEL,7420,2018,5,4
52,NARIÑO,52678,SAMANIEGO,ESTACION DE SERVICIO SANTA CATALINA,TERPEL,BIODIESEL,6900,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO DISTRACOM EL TERMINAL BOGOTA,MOBIL,BIODIESEL,8419,2018,5,4
70,SUCRE,70001,SINCELEJO,EDS LOS ANGELES,TERPEL,GASOLINA CORRIENTE,8820,2018,5,4
05,ANTIOQUIA,05001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM SAN MIGUEL,TERPEL,GASOLINA CORRIENTE,8650,2018,5,4
05,ANTIOQUIA,05885,YALI,SERVICENTRO YALI,ZEUSS,GASOLINA CORRIENTE,8990,2018,5,4
76,VALLE DEL CAUCA,76147,CARTAGO,ESTACION DE SERVICIO EL TRAILERO,BIOMAX,GASOLINA CORRIENTE,8960,2018,5,4
25,CUNDINAMARCA,25839,UBALA,ESTACION DE SERVICIO JRM,OCTANO,ACPM - DIESEL,8442,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION SANTA MARTA DEL SUR,MOBIL,ACPM - DIESEL,8172,2018,5,4
23,CORDOBA,23815,TUCHIN,ESTACION DE SERVICIO TUCHIN,TERPEL,BIODIESEL,8500,2018,5,4
05,ANTIOQUIA,05129,CALDAS,ESTACION DE SERVICIOS DISTRACOM CODICALDAS,MOBIL,GASOLINA CORRIENTE,8730,2018,5,4
52,NARIÑO,52490,OLAYA HERRERA (BOCAS DE SATINGA),ESTACION DE SERVICIO COMBUSTIBLES MALU,BIOMAX,BIODIESEL,7550,2018,5,4
54,NORTE DE SANTANDER,54810,TIBU,ESTACIÓN DE SERVICIO MONTERREY FABIO Y CIRO,COOMULPINORT,GASOLINA CORRIENTE,6500,2018,5,4
05,ANTIOQUIA,05038,ANGOSTURA,ESTACION DE SERVICIOS LA GLORIA,ZEUSS,GASOLINA CORRIENTE,8990,2018,5,4
25,CUNDINAMARCA,25126,CAJICA,BRIO SANTA LUCIA,PETROBRAS,ACPM - DIESEL,8298,2018,5,4
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO DISTRACOM VILLA COLOMBIA,TEXACO,GASOLINA CORRIENTE,8990,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO PETROBRAS SALITRE,PETROBRAS,ACPM - DIESEL,8420,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION SANTA MARTA DEL SUR,MOBIL,BIODIESEL,8172,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,COMBUSTIBLES ALTAMIRA LTDA,TERPEL,BIODIESEL,8230,2018,5,4
76,VALLE DEL CAUCA,76895,ZARZAL,INVERSIONES LA VARIANTE SA,BIOMAX,BIODIESEL,8490,2018,5,4
17,CALDAS,17513,PACORA,ESTACION DE SERVICIO BOMBA EL CARMEN,TERPEL,BIODIESEL,8730,2018,5,4
52,NARIÑO,52835,TUMACO,ESTACION DE SERVICIO ARIZALA,BIOMAX,GASOLINA CORRIENTE,6900,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVCIO BRAZUELOS,TERPEL,ACPM - DIESEL,8220,2018,5,4
20,CESAR,20175,CHIMICHAGUA,ESTACION DE SERVICIOS LAS VEGAS DEL CESAR,ZEUSS,BIODIESEL,8050,2018,5,4
52,NARIÑO,52720,SAPUYES,ESTACION DE SERVICIO PANAMAL,TERPEL,BIODIESEL,6850,2018,5,4
25,CUNDINAMARCA,25572,PUERTO SALGAR,ESTACION DE SERVICIO Y PARADOR CORAN,PETROMIL,BIODIESEL,7840,2018,5,4
23,CORDOBA,23162,CERETE,ESTACION DE SERVICIO EL RETIRO DE LOS INDIOS,PETROMIL,GASOLINA CORRIENTE,8730,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL LA GRAN AVENIDA,MOBIL,BIODIESEL,8390,2018,5,4
47,MAGDALENA,47189,CIENAGA,ESTACION DE SERVICIO LA NUEVA 17,SAVE,BIODIESEL,8000,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,BIOMAX INVERNIZA,BIOMAX,GASOLINA CORRIENTE,8699,2018,5,4
68,SANTANDER,68081,BARRANCABERMEJA,ESTACION DE SERVICIO LIZAMAR,TERPEL,GASOLINA CORRIENTE,8650,2018,5,4
19,CAUCA,19824,TOTORO,ESTACION DE SERVICIO EL CARMEN TOTORO,PETROMIL,GASOLINA CORRIENTE,8970,2018,5,4
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO DISTRACOM EL TERMINAL CALI,TEXACO,BIODIESEL,8368,2018,5,4
50,META,50001,VILLAVICENCIO,ESTACION DE SERVICIO MONTECARLO,TERPEL,ACPM - DIESEL,8420,2018,5,4
52,NARIÑO,52418,LOS ANDES (SOTOMAYOR),ESTACION DE SERVICIO PANTOJA,TERPEL,GASOLINA CORRIENTE,7350,2018,5,4
25,CUNDINAMARCA,25899,ZIPAQUIRA,ESTACION DE SERVICIO EL ZIPA,MOBIL,BIODIESEL,8438,2018,5,4
50,META,50001,VILLAVICENCIO,ESTACION DE SERVICIO MILENIUM GAS CATAMA,MOBIL,BIODIESEL,8450,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA TRINIDAD,OCTANO,ACPM - DIESEL,8300,2018,5,4
66,RISARALDA,66170,DOSQUEBRADAS,ESTACION DE SERVICIO AUTOMOTRIZ GNCV GCC-AGUA AZUL,BIOMAX,GASOLINA CORRIENTE,8840,2018,5,4
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,ESTACION DE SERVICIO EL VENADO DE ORO,TERPEL,BIODIESEL,8668,2018,5,4
52,NARIÑO,52678,SAMANIEGO,ESTACION DE SERVICIO NUESTRO FUTURO,BIOMAX,BIODIESEL,7200,2018,5,4
50,META,50226,CUMARAL,ESTACION DE SERVICIO AUTOMOTRIZ LAS PALMAS,BIOMAX,ACPM - DIESEL,8400,2018,5,4
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIOS BOSQUES DE LA VIGA,BIOMAX,BIODIESEL,8560,2018,5,4
15,BOYACA,15001,TUNJA,ESTACION DE SERVICIO TRANSPORTES LOS MUISCAS SA,BIOMAX,BIODIESEL,8545,2018,5,4
85,CASANARE,85001,YOPAL,ESTACION DE SERVICIO LA PETROLERA DEL ORIENTE,MOBIL,ACPM - DIESEL,8568,2018,5,4
13,BOLIVAR,13430,MAGANGUE,EDS LA CANDELARIA DE MAGANGUE,TERPEL,BIODIESEL,8190,2018,5,4
05,ANTIOQUIA,05030,AMAGA,ESTACION DE SERVICIO DISTRACOM LA CARBONERA,TEXACO,BIODIESEL,8515,2018,5,4
08,ATLANTICO,08001,BARRANQUILLA,ESTACION DE SERVICIO AUTOMOTRIZ PUENTE BOLIVAR,MOBIL,GASOLINA CORRIENTE,8790,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS PORTAL DE SANTA INES,ZEUSS,BIODIESEL,8220,2018,5,4
50,META,50001,VILLAVICENCIO,ESTACION DE SERVICIO MONTECARLO,TERPEL,BIODIESEL,8420,2018,5,4
52,NARIÑO,52687,SAN LORENZO,ESTACION DE SERVICIO MONACO,MOBIL,GASOLINA CORRIENTE,6770,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL ESTRELLITA,TERPEL,ACPM - DIESEL,8350,2018,5,4
25,CUNDINAMARCA,25754,SOACHA,ESTACION DE SERVICIO TERPEL INDUMIL,TERPEL,ACPM - DIESEL,8316,2018,5,4
52,NARIÑO,52399,LA UNION,ESTACION DE SERVICIO LA CARMELITA TEXACO,TEXACO,BIODIESEL,6880,2018,5,4
85,CASANARE,85001,YOPAL,RIVARCA CENTER,ESSO,BIODIESEL,8589,2018,5,4
05,ANTIOQUIA,05895,ZARAGOZA,SERVICENTRO LA RIVERA,TEXACO,BIODIESEL,8098,2018,5,4
25,CUNDINAMARCA,25019,ALBAN,LUBRICANTES Y COMBUSTIBLES EL TRIANGULO,BIOMAX,ACPM - DIESEL,8096,2018,5,4
08,ATLANTICO,08001,BARRANQUILLA,EDS TERPEL BARRANQUILLITA,TERPEL,GASOLINA CORRIENTE,8610,2018,5,4
52,NARIÑO,52399,LA UNION,ESTACION DE SERVICIO SANTA LUCIA,PETROMIL,GASOLINA CORRIENTE,7030,2018,5,4
44,LA GUAJIRA,44090,DIBULLA,ESTACION DE SERVICIO EL BOSQUE,AYATAWACOOP,GASOLINA CORRIENTE,6810,2018,5,4
05,ANTIOQUIA,05890,YOLOMBO,EDS LA ESPERANZA,ZEUSS,BIODIESEL,8360,2018,5,4
05,ANTIOQUIA,05380,LA ESTRELLA,ESTACION DE SERVICIO DISTRACOM LA FLORIDA,MOBIL,BIODIESEL,8280,2018,5,4
76,VALLE DEL CAUCA,76895,ZARZAL,ESTACION DE SERVICO LA PAILA,MOBIL,BIODIESEL,8240,2018,5,4
19,CAUCA,19256,EL TAMBO,ESTACION DE SERVICIO MAYRA HUISITO,PETROMIL,BIODIESEL,8000,2018,5,4
20,CESAR,20001,VALLEDUPAR,ESTACION DE SERVICIO EL PARQUE,TERPEL,GASOLINA EXTRA,7590,2018,5,4
70,SUCRE,70702,SAN JUAN DE BETULIA,ESTACION DE SERVICIOS TERPEL SAN JUDAS,TERPEL,GASOLINA CORRIENTE,8840,2018,5,4
68,SANTANDER,68861,VELEZ,SUPER BRIO LOS ARRAYANES,BIOMAX,BIODIESEL,8687,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ LAS ORQUIDEAS,PETROBRAS,ACPM - DIESEL,8687,2018,5,4
25,CUNDINAMARCA,25743,SILVANIA,ESTACION DE SERVICIO EL PARAISO,TEXACO,GASOLINA EXTRA,8910,2018,5,4
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,EDS LA GRAN ESTACION,TERPEL,BIODIESEL,8980,2018,5,4
50,META,50150,CASTILLA LA NUEVA,EDS ARRAYANA EN SOCIEDAD DE HECHO,TEXACO,BIODIESEL,8636,2018,5,4
73,TOLIMA,73055,ARMERO (GUAYABAL),EDS CRUCE DE ARMERO,CASAMOTOR,BIODIESEL,8149,2018,5,4
20,CESAR,20295,GAMARRA,SERVICENTRO EL FERRI,TERPEL,GASOLINA CORRIENTE,6900,2018,5,4
20,CESAR,20001,VALLEDUPAR,ESTACION DE SERVICIO EL PARQUE,TERPEL,GASOLINA CORRIENTE,6973,2018,5,4
41,HUILA,41132,CAMPOALEGRE,ESTACION DE SERVICIO LAS MULAS,BIOMAX,BIODIESEL,8639,2018,5,4
70,SUCRE,70001,SINCELEJO,ESTACION DE SERVICIO COPVESA,TERPEL,BIODIESEL,8150,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO USME,TEXACO,ACPM - DIESEL,8450,2018,5,4
25,CUNDINAMARCA,25488,NILO,ESTACION DE SERVICIO TOLEMAIDA,TERPEL,BIODIESEL,8490,2018,5,4
50,META,50110,BARRANCA DE UPIA,ESTACION DE SERVICIO BRISAS DEL UPIA,TERPEL,ACPM - DIESEL,7924,2018,5,4
25,CUNDINAMARCA,25843,UBATE,CHAPINERO UBATE SAS,TEXACO,ACPM - DIESEL,8480,2018,5,4
20,CESAR,20013,AGUSTIN CODAZZI,ESTACION DE SERVICIO AUTOMOTRIZ LA CAROLINA,TERPEL,BIODIESEL,7900,2018,5,4
86,PUTUMAYO,86885,VILLAGARZON VILLA AMAZONICA,ESTACION DE SERVICIO ADALUZ VILLAGARZON,TERPEL,GASOLINA CORRIENTE,7480,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO USME,TEXACO,BIODIESEL,8450,2018,5,4
25,CUNDINAMARCA,25530,PARATEBUENO (LA NAGUAYA),ESTACION DE SERVICIO MAYA,TERPEL,ACPM - DIESEL,7681,2018,5,4
25,CUNDINAMARCA,25175,CHIA,ESTACION DE SERVICIO CHIA,TERPEL,BIODIESEL,8240,2018,5,4
73,TOLIMA,73268,EL ESPINAL,EDS TERPEL CAMPESTRE,TERPEL,GASOLINA CORRIENTE,8882,2018,5,4
08,ATLANTICO,08001,BARRANQUILLA,SERVICENTRO LAS FLORES,TERPEL,GASOLINA CORRIENTE,8840,2018,5,4
25,CUNDINAMARCA,25214,COTA,EDS COOTRANSCOTA,PETROBRAS,GASOLINA CORRIENTE,8886,2018,5,4
17,CALDAS,17524,PALESTINA,ESTACION DE SERVICIO LA ROCHELA,BIOMAX,BIODIESEL,8390,2018,5,4
86,PUTUMAYO,86219,COLON,ESTACION DE SERVICIO COLON,TERPEL,BIODIESEL,7500,2018,5,4
15,BOYACA,15822,TOTA,EDS PLAYA BLANCA,BIOMAX,BIODIESEL,8845,2018,5,4
25,CUNDINAMARCA,25214,COTA,ESTACION DE SERVICIO RANCHO SABANA,PETROMIL,GASOLINA CORRIENTE,8769,2018,5,4
25,CUNDINAMARCA,25799,TENJO,BRIO MI ESTACION,BIOMAX,ACPM - DIESEL,8060,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,BIOMAX INVERNIZA,BIOMAX,BIODIESEL,8150,2018,5,4
05,ANTIOQUIA,05895,ZARAGOZA,SERVICENTRO LA RIVERA,TEXACO,GASOLINA CORRIENTE,8798,2018,5,4
86,PUTUMAYO,86568,PUERTO ASIS,ESTACION DE SERVICIO LOS CRISTALES,TERPEL,BIODIESEL,7020,2018,5,4
63,QUINDIO,63190,CIRCASIA,ESTACION DE SERVICIO CRUZ BROTHERS,ZEUSS,BIODIESEL,8706,2018,5,4
15,BOYACA,15686,SANTANA,ESTACION DE SERVICIOS BUENAVISTA,TERPEL,ACPM - DIESEL,7740,2018,5,4
25,CUNDINAMARCA,25845,UNE,ESTACION DE SERVICIO TEXACO LOS SAUCES,TEXACO,ACPM - DIESEL,8487,2018,5,4
15,BOYACA,15176,CHIQUINQUIRA,ESTACION DE SERVICIO SAN JORGE G&R,TERPEL,ACPM - DIESEL,8500,2018,5,4
20,CESAR,20032,ASTREA,ESTACION DE SERVICIO MARIA MERCEDES LA Y,SAVE,BIODIESEL,8410,2018,5,4
15,BOYACA,15491,NOBSA,EL DIAMANTE EDS,BRIO,ACPM - DIESEL,8599,2018,5,4
47,MAGDALENA,47745,SITIONUEVO,ESTACION DE SERVICIO NAVARRO MANGA HERMANOS Y CIA LTDA,ECOS,BIODIESEL,7618,2018,5,4
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,ESTACION DE SERVICIO LA GUAJIRA,AYATAWACOOP,GASOLINA CORRIENTE,6800,2018,5,4
76,VALLE DEL CAUCA,76828,TRUJILLO,ESTACION DE SERVICIO BRISAS DEL RIO,PETROMIL,BIODIESEL,8530,2018,5,4
25,CUNDINAMARCA,25843,UBATE,EDS PUMA UBATE,PUMA,ACPM - DIESEL,8377,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ LAS ORQUIDEAS,PETROBRAS,BIODIESEL,8687,2018,5,4
52,NARIÑO,52835,TUMACO,ESTACION DE SERVICIO ROMERO Y BURGOS Y CIA S EN C ESTACION DE SERVICIO AUTOMOTRIZ,TEXACO,GASOLINA CORRIENTE,7490,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MARRUECOS,TERPEL,ACPM - DIESEL,8320,2018,5,4
52,NARIÑO,52001,SAN JUAN DE PASTO,COOPERATIVA DE TRANSPORTADORES URBANOS CIUDAD DE PASTO,MOBIL,GASOLINA CORRIENTE,6867,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO DISTRACOM JAVERIANA,PETROBRAS,GASOLINA CORRIENTE,8530,2018,5,4
08,ATLANTICO,08770,SUAN,ESTACION DE SERVICIO LA INMACULADA,PETROMIL,BIODIESEL,8160,2018,5,4
08,ATLANTICO,08758,SOLEDAD,EDS LA VIRGENCITA,BIOMAX,BIODIESEL,8230,2018,5,4
85,CASANARE,85001,YOPAL,ESTACION DE SERVICIO LA PETROLERA DEL ORIENTE,MOBIL,BIODIESEL,8568,2018,5,4
52,NARIÑO,52838,TUQUERRES,ESTACION DE SERVICIO SERVI EL CENTRO,TERPEL,GASOLINA CORRIENTE,6800,2018,5,4
76,VALLE DEL CAUCA,76109,BUENAVENTURA,EDS EL OASIS DE COCO DEL PACIFICO SAS,MOBIL,BIODIESEL,8960,2018,5,4
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO DISTRACOM EL TERMINAL CALI,TEXACO,GASOLINA CORRIENTE,8696,2018,5,4
17,CALDAS,17088,BELALCAZAR,ESTACION DE SERVICIO CRISTO REY,TERPEL,GASOLINA CORRIENTE,8850,2018,5,4
25,CUNDINAMARCA,25592,QUEBRADANEGRA,ESTACION DE SERVICIO MONACO,BIOMAX,ACPM - DIESEL,8293,2018,5,4
20,CESAR,20295,GAMARRA,SERVICENTRO EL FERRI,TERPEL,BIODIESEL,6900,2018,5,4
76,VALLE DEL CAUCA,76109,BUENAVENTURA,ESTACION DE SERVICIO PARADOR DEL PACIFICO,PETROMIL,BIODIESEL,8300,2018,5,4
05,ANTIOQUIA,05591,PUERTO TRIUNFO,ESTACIÓN DE SERVICIOS NAPOLES,BIOMAX,GASOLINA CORRIENTE,8950,2018,5,4
52,NARIÑO,52110,BUESACO,ESTACION DE SERVICIO DEL RIO,PETROMIL,BIODIESEL,6620,2018,5,4
17,CALDAS,17001,MANIZALES,ESTACION DE SERVICIO TERPEL MANIZALES,TERPEL,GASOLINA CORRIENTE,8920,2018,5,4
50,META,50573,PUERTO LOPEZ,ESTACION DE SERVICIO AUTOMOTRIZ MILENIUM GAS EL CAPORAL,PETROBRAS,ACPM - DIESEL,8090,2018,5,4
52,NARIÑO,52835,TUMACO,MOBIL DEL LITORAL PALMACO,MOBIL,GASOLINA CORRIENTE,7500,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MAKRO AV BOYACA,BIOMAX,GASOLINA CORRIENTE,8569,2018,5,4
50,META,50330,MESETAS,ESTACION DE SERVICIO MESETAS,ZEUSS,BIODIESEL,8500,2018,5,4
52,NARIÑO,52835,TUMACO,ESTACION DE SERVICIO ARIZALA,BIOMAX,BIODIESEL,6800,2018,5,4
70,SUCRE,70708,SAN MARCOS,ESTACION DE SERVICIO ESTADIO,PETROMIL,GASOLINA CORRIENTE,8990,2018,5,4
76,VALLE DEL CAUCA,76834,TULUA,SERVICENTRO AGUACLARA,TERPEL,BIODIESEL,8490,2018,5,4
70,SUCRE,70001,SINCELEJO,PETROMIL LA TRONCAL,PETROMIL,GASOLINA CORRIENTE,8860,2018,5,4
05,ANTIOQUIA,05360,ITAGUI,ESTACION DE SERVICIO DISTRACOM EL CERRITO,MOBIL,GASOLINA CORRIENTE,8790,2018,5,4
25,CUNDINAMARCA,25745,SIMIJACA,ESTACION DE SERVICIO INVERSIONES EL PORTAL DE SIMIJACA,OCTANO,BIODIESEL,8430,2018,5,4
19,CAUCA,19142,CALOTO,ESTACION DE SERVICIO EL TIERRERO,TERPEL,BIODIESEL,8500,2018,5,4
19,CAUCA,19455,MIRANDA,ESTACION DE SERVICIO TERPEL MIRANDA,TERPEL,BIODIESEL,8639,2018,5,4
41,HUILA,41006,ACEVEDO,ESTACION DE SERVICIO EL SOL DE ACEVEDO,TERPEL,BIODIESEL,8650,2018,5,4
15,BOYACA,15001,TUNJA,ESTACION DE SERVICIO  FUEL Y GAS,TERPEL,BIODIESEL,8510,2018,5,4
52,NARIÑO,52693,SAN PABLO,ESTACION DE SERVICIO SERVICENTRO CUATRO ESQUINAS,TERPEL,BIODIESEL,6875,2018,5,4
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO AUTOMOTRIZ TERPEL AUTOPISTA,TERPEL,BIODIESEL,8390,2018,5,4
15,BOYACA,15516,PAIPA,ESTACION DE SERVICIO LA ESPERANZA,TERPEL,GASOLINA CORRIENTE,8890,2018,5,4
81,ARAUCA,81736,SARAVENA,ESTACION DE SERVICIO EL VIAJERITO ARAUCANO,TERPEL,BIODIESEL,6700,2018,5,4
05,ANTIOQUIA,05649,SAN CARLOS,SERVICENTRO LA VARIANTE,ZEUSS,BIODIESEL,8854,2018,5,4
54,NORTE DE SANTANDER,54003,ABREGO,ESTACION DE SERVICIO ABREGO,TERPEL,BIODIESEL,6060,2018,5,4
15,BOYACA,15600,RAQUIRA,ESTACION DE SERVICIO EL CARMEN JOHANA,OCTANO,BIODIESEL,8678,2018,5,4
23,CORDOBA,23162,CERETE,ESTACION DE SERVICIO RABOLARGO,PETROMIL,GASOLINA CORRIENTE,7820,2018,5,4
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,EDS PORTAL DEL TEQUENDAMA UNO,TERPEL,ACPM - DIESEL,8540,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TINTALITO,TERPEL,GASOLINA CORRIENTE,8810,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TINTALITO,TERPEL,BIODIESEL,8135,2018,5,4
52,NARIÑO,52612,RICAURTE,EL DELFIN DORADO SERVICENTRO,BIOMAX,BIODIESEL,7232,2018,5,4
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,ESTACION DE SERVICIO CASERIO LAS DELICIAS,TERPEL,BIODIESEL,8200,2018,5,4
86,PUTUMAYO,86885,VILLAGARZON VILLA AMAZONICA,ESTACION DE SERVICIO ADALUZ VILLAGARZON,TERPEL,BIODIESEL,7330,2018,5,4
23,CORDOBA,23580,PUERTO LIBERTADOR,ESTACION DE SERVICIO DISTRACOM CAÑAVERAL,TEXACO,BIODIESEL,8839,2018,5,4
25,CUNDINAMARCA,25269,FACATATIVA,ESTACION DE SERVICIO DISTRACOM SAN JORGE,TEXACO,ACPM - DIESEL,8245,2018,5,4
25,CUNDINAMARCA,25754,SOACHA,EDS IBAGASES SOACHA,BIOMAX,BIODIESEL,8186,2018,5,4
85,CASANARE,85250,PAZ DE ARIPORO,ESTACION DE SERVICIO LAS FERIAS DEL NORTE,TERPEL,ACPM - DIESEL,8700,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,DUAL 1,BIOMAX,GASOLINA CORRIENTE,8980,2018,5,4
25,CUNDINAMARCA,25430,MADRID,ESTACION DE SERVICIO DISTRACOM MADRID,PETROBRAS,ACPM - DIESEL,8060,2018,5,4
52,NARIÑO,52001,SAN JUAN DE PASTO,ESTACION DE SERVICIO ALTOS DE DAZA,TEXACO,GASOLINA CORRIENTE,6750,2018,5,4
08,ATLANTICO,08573,PUERTO COLOMBIA,ESTACION DE SERVICIO PAPIROS,ECOS,GASOLINA CORRIENTE,8670,2018,5,4
25,CUNDINAMARCA,25754,SOACHA,DISTRACOM TEQUEMDAMA,PETROBRAS,GASOLINA CORRIENTE,8880,2018,5,4
05,ANTIOQUIA,05079,BARBOSA,PUERTO MULERO SAS,TERPEL,GASOLINA CORRIENTE,8700,2018,5,4
52,NARIÑO,52835,TUMACO,ESTACION DE SERVICIO DEL LITORAL,MOBIL,GASOLINA CORRIENTE,7500,2018,5,4
68,SANTANDER,68547,PIEDECUESTA,ESTACION DE SERVICIOS MESA DE LOS SANTOS,TERPEL,BIODIESEL,8210,2018,5,4
20,CESAR,20013,AGUSTIN CODAZZI,ESTACION DE SERVICIO AUTOMOTRIZ PERIJA,SAVE,GASOLINA CORRIENTE,7090,2018,5,4
05,ANTIOQUIA,05088,BELLO,ESTACION DE SERVICIO BELLO CON CRA 50,TERPEL,BIODIESEL,8340,2018,5,4
73,TOLIMA,73275,FLANDES,ESTACION DE SERVICIO EL TALIBAN,ESSO,BIODIESEL,7980,2018,5,4
13,BOLIVAR,13670,SAN PABLO,LOS CAGUISES,TERPEL,GASOLINA CORRIENTE,8980,2018,5,4
54,NORTE DE SANTANDER,54810,TIBU,ESTACION DE SERVICIO LA CUATRO ACOSTA,COOMULPINORT,BIODIESEL,6100,2018,5,4
76,VALLE DEL CAUCA,76834,TULUA,EDS SERVICENTRO NARIÑO,ZEUSS,BIODIESEL,8263,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,LURIGER SANTA ANA,ESSO,ACPM - DIESEL,8434,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA TRINIDAD,OCTANO,GASOLINA CORRIENTE,8796,2018,5,4
13,BOLIVAR,13160,CANTAGALLO,ESTACION DE SERVICIO LA MANUELA,PETROMIL,BIODIESEL,8100,2018,5,4
70,SUCRE,70204,COLOSO/RICAURTE,EDS CHINULITO,PETROMIL,BIODIESEL,7930,2018,5,4
25,CUNDINAMARCA,25200,COGUA,EDS COGUA,BIOMAX,ACPM - DIESEL,8450,2018,5,4
68,SANTANDER,68190,CIMITARRA,ESTACION DE SERVICIO AUTOMOTRIZ RUTA DEL SOL SAS,TERPEL,GASOLINA CORRIENTE,8808,2018,5,4
73,TOLIMA,73001,IBAGUE,EDS CARRERA QUINTA,TERPEL,GASOLINA CORRIENTE,8880,2018,5,4
17,CALDAS,17444,MARQUETALIA,ESTACION DE SERVICIO LA GRAN VIA,TERPEL,BIODIESEL,8620,2018,5,4
15,BOYACA,15425,MACANAL,ESTACION DE SERVICIO MACANAL,BIOMAX,BIODIESEL,8940,2018,5,4
50,META,50110,BARRANCA DE UPIA,ESTACION DE SERVICIO BRISAS DEL UPIA,TERPEL,BIODIESEL,8579,2018,5,4
52,NARIÑO,52788,TANGUA,ESTACION DE SERVICIO LOS ANDES,MOBIL,GASOLINA CORRIENTE,6799,2018,5,4
20,CESAR,20011,AGUACHICA,ESTACION DE SERVICIO LA TERMINAL,TERPEL,BIODIESEL,7000,2018,5,4
27,CHOCO,27615,RIOSUCIO,ESTACION DE SERVICIO JULI CH,PETROMIL,BIODIESEL,8450,2018,5,4
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION SERVICENTRO SANTAFE,MOBIL,ACPM - DIESEL,8443,2018,5,4
66,RISARALDA,66682,SANTA ROSA DE CABAL,ESTACION DE SERVICIOS DE LIQUIDOS MODELO,BIOMAX,BIODIESEL,8199,2018,5,4
05,ANTIOQUIA,05895,ZARAGOZA,ESTACION DE SERVICIO NUEVO HORIZONTE,TEXACO,BIODIESEL,8480,2018,5,4
70,SUCRE,70823,TOLUVIEJO,ESTACION DE SERVICIO DISTRACOM EL CASTILLO,MOBIL,BIODIESEL,8520,2018,5,4
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO DISTRACOM NUEVO TERMINAL,MOBIL,BIODIESEL,8368,2018,5,4
